usage_id,customer_id,usage_date,data_used_gb,call_minutes,network_type,High/Normal  Usage
10498,483,09-04-2024,0.17,84,4G,Normal Usage
10499,122,09-05-2022,2.25,187,4G,Normal Usage
10500,32,15-07-2023,3.7,239,4G,Normal Usage
10501,222,21-06-2023,4.4,18,4G,Normal Usage
10502,119,23-09-2022,0.47,260,4G,Normal Usage
10503,39,28-04-2022,5.69,157,4G,Normal Usage
10504,497,09-04-2023,2.67,111,5G,Normal Usage
10505,268,24-05-2022,5.34,143,4G,Normal Usage
10506,233,18-03-2023,1.66,255,4G,Normal Usage
10507,431,19-07-2022,1.95,17,4G,Normal Usage
10508,18,06-06-2022,6.28,183,4G,Normal Usage
10509,149,02-05-2023,5.75,286,4G,Normal Usage
10510,397,09-05-2024,1.49,130,4G,Normal Usage
10511,149,14-05-2022,0.8,280,4G,Normal Usage
10512,126,28-05-2022,1.25,244,4G,Normal Usage
10513,392,02-12-2022,1.23,7,4G,Normal Usage
10514,302,12-03-2022,0.85,192,4G,Normal Usage
10515,360,21-08-2022,0.78,6,4G,Normal Usage
10516,238,30-11-2022,4.93,135,4G,Normal Usage
10517,135,21-03-2024,0.18,18,5G,Normal Usage
10518,151,28-10-2023,2.83,138,5G,Normal Usage
10519,236,31-03-2022,0.47,176,4G,Normal Usage
10520,224,30-11-2022,1.06,10,4G,Normal Usage
10521,203,18-07-2022,0.16,40,4G,Normal Usage
10522,256,10-06-2022,0.79,113,4G,Normal Usage
10523,86,22-06-2023,3.66,179,4G,Normal Usage
10524,150,01-05-2022,5.41,193,4G,Normal Usage
10525,235,28-10-2022,0.63,195,5G,Normal Usage
10526,345,25-12-2023,1.56,224,4G,Normal Usage
10527,22,29-07-2023,1.59,260,4G,Normal Usage
10528,348,12-03-2023,5.17,115,5G,Normal Usage
10529,285,09-03-2022,3.6,149,4G,Normal Usage
10530,269,04-02-2024,1.8,117,4G,Normal Usage
10531,466,04-04-2023,2.78,164,4G,Normal Usage
10532,258,29-05-2023,4.7,251,4G,Normal Usage
10533,29,02-02-2023,0.02,266,4G,Normal Usage
10534,213,12-09-2023,1.29,43,4G,Normal Usage
10535,463,13-10-2022,5.94,180,4G,Normal Usage
10536,436,15-07-2023,3.37,76,4G,Normal Usage
10537,283,20-05-2022,1.96,115,4G,Normal Usage
10538,50,31-12-2023,1.89,66,5G,Normal Usage
10539,95,10-07-2023,1.07,12,4G,Normal Usage
10540,463,20-02-2024,1.84,91,4G,Normal Usage
10541,499,13-08-2023,2.66,245,4G,Normal Usage
10542,407,29-12-2023,1.35,266,4G,Normal Usage
10543,88,12-06-2024,3.13,138,4G,Normal Usage
10544,44,02-09-2023,4.94,243,5G,Normal Usage
10545,461,18-01-2024,0.42,272,4G,Normal Usage
10546,278,09-10-2022,1.5,190,5G,Normal Usage
10547,171,23-10-2023,1.31,96,5G,Normal Usage
10548,421,26-03-2024,2.91,204,5G,Normal Usage
10549,189,01-08-2023,0.72,136,4G,Normal Usage
10550,353,16-01-2024,2.56,76,5G,Normal Usage
10551,184,02-04-2023,5.25,36,4G,Normal Usage
10552,3,28-03-2022,1.35,285,4G,Normal Usage
10553,191,20-03-2022,6.05,134,4G,Normal Usage
10554,118,24-07-2022,12.46,141,5G,High Usage
10555,19,01-03-2024,0.28,253,4G,Normal Usage
10556,23,03-12-2022,0.66,47,4G,Normal Usage
10557,413,11-09-2022,7.51,254,4G,Normal Usage
10558,30,31-10-2022,7.94,133,4G,Normal Usage
10559,295,15-01-2023,0.26,289,4G,Normal Usage
10560,108,10-05-2022,0.04,207,5G,Normal Usage
10561,367,19-08-2023,0.44,100,5G,Normal Usage
10562,281,03-10-2022,13.81,45,5G,High Usage
10563,128,30-11-2023,0.5,69,4G,Normal Usage
10564,229,12-07-2023,1.75,135,4G,Normal Usage
10565,111,17-06-2024,4.72,279,4G,Normal Usage
10566,136,02-07-2022,0.05,66,4G,Normal Usage
10567,362,25-09-2022,2.32,3,4G,Normal Usage
10568,186,18-03-2024,0.81,223,5G,Normal Usage
10569,144,18-11-2022,4.96,0,4G,Normal Usage
10570,72,27-05-2023,0.83,289,5G,Normal Usage
10571,129,04-09-2023,2.9,108,5G,Normal Usage
10572,364,19-03-2022,2.8,264,4G,Normal Usage
10573,261,23-02-2024,0.63,62,5G,Normal Usage
10574,3,05-12-2022,0.09,265,5G,Normal Usage
10575,449,05-11-2023,1.32,137,4G,Normal Usage
10576,388,10-07-2023,0.85,43,4G,Normal Usage
10577,104,24-05-2023,4.14,261,4G,Normal Usage
10578,483,26-08-2022,4.03,215,4G,Normal Usage
10579,224,14-05-2022,1.53,120,4G,Normal Usage
10580,320,11-07-2022,2.33,151,4G,Normal Usage
10581,362,22-12-2022,2.32,212,4G,Normal Usage
10582,354,05-10-2022,4.39,233,4G,Normal Usage
10583,491,18-01-2022,1.38,110,4G,Normal Usage
10584,473,08-06-2023,0.81,221,4G,Normal Usage
10585,10,29-06-2022,0.77,225,4G,Normal Usage
10586,405,03-05-2022,1.92,209,4G,Normal Usage
10587,384,03-09-2022,1.49,70,4G,Normal Usage
10588,302,04-01-2024,1.45,88,5G,Normal Usage
10589,231,08-01-2023,0.24,261,4G,Normal Usage
10590,219,20-02-2022,3.17,187,4G,Normal Usage
10591,411,12-03-2022,0.6,111,4G,Normal Usage
10592,66,25-04-2023,0.55,238,4G,Normal Usage
10593,425,14-07-2023,1.33,255,4G,Normal Usage
10594,112,19-01-2022,0.65,149,4G,Normal Usage
10595,13,13-02-2024,2.19,126,5G,Normal Usage
10596,393,25-03-2022,1.16,273,5G,Normal Usage
10597,500,04-06-2022,1.49,138,4G,Normal Usage
10598,420,19-07-2023,1.93,102,5G,Normal Usage
10599,86,11-09-2023,0.57,241,4G,Normal Usage
10600,234,23-12-2022,0.42,116,5G,Normal Usage
10601,90,26-03-2024,5.31,213,4G,Normal Usage
10602,314,09-10-2023,1.42,16,4G,Normal Usage
10603,54,19-03-2023,1.33,178,4G,Normal Usage
10604,12,10-03-2022,0.09,223,4G,Normal Usage
10605,209,07-06-2023,1.72,269,5G,Normal Usage
10606,462,23-05-2022,2.02,133,4G,Normal Usage
10607,14,11-07-2022,2.05,113,4G,Normal Usage
10608,121,22-01-2023,3.07,131,4G,Normal Usage
10609,418,13-01-2023,0.49,138,4G,Normal Usage
10610,437,04-08-2023,0.73,231,4G,Normal Usage
10611,377,19-06-2023,4.16,91,5G,Normal Usage
10612,20,24-11-2023,7.35,266,5G,Normal Usage
10613,75,20-10-2022,0.37,98,4G,Normal Usage
10614,400,09-01-2022,1.72,206,4G,Normal Usage
10615,243,28-09-2022,0.6,7,4G,Normal Usage
10616,223,22-01-2023,0.15,92,5G,Normal Usage
10617,70,03-04-2022,0.98,157,5G,Normal Usage
10618,312,13-06-2023,0.39,98,4G,Normal Usage
10619,211,03-06-2022,3.09,224,5G,Normal Usage
10620,101,09-02-2023,1.91,207,4G,Normal Usage
10621,186,19-04-2024,0.39,72,4G,Normal Usage
10622,132,29-05-2022,0.02,58,5G,Normal Usage
10623,111,07-06-2024,4.13,286,4G,Normal Usage
10624,381,24-09-2022,0.48,63,4G,Normal Usage
10625,132,26-02-2023,2.33,255,4G,Normal Usage
10626,20,19-04-2024,1.03,47,4G,Normal Usage
10627,394,10-09-2023,2.2,278,4G,Normal Usage
10628,24,17-04-2023,0.95,197,5G,Normal Usage
10629,227,11-06-2024,0.23,157,4G,Normal Usage
10630,154,01-07-2023,0.63,6,5G,Normal Usage
10631,293,23-09-2023,0.52,247,4G,Normal Usage
10632,230,10-06-2023,1.4,231,4G,Normal Usage
10633,469,18-05-2023,2.68,105,5G,Normal Usage
10634,310,14-01-2022,0.77,97,4G,Normal Usage
10635,488,17-02-2024,0.03,267,4G,Normal Usage
10636,359,14-10-2023,1.83,59,4G,Normal Usage
10637,405,16-03-2024,2.33,139,4G,Normal Usage
10638,202,30-12-2022,8.23,189,4G,Normal Usage
10639,38,29-04-2022,2.23,124,5G,Normal Usage
10640,430,26-08-2022,1.59,162,5G,Normal Usage
10641,260,30-06-2023,2.13,59,4G,Normal Usage
10642,188,18-06-2022,6.57,30,5G,Normal Usage
10643,57,06-06-2023,4.41,75,5G,Normal Usage
10644,429,26-09-2023,0.98,242,5G,Normal Usage
10645,20,19-10-2023,0.68,257,4G,Normal Usage
10646,273,05-01-2024,0.76,189,4G,Normal Usage
10647,119,01-06-2024,1.76,295,4G,Normal Usage
10648,71,08-02-2024,3.41,176,4G,Normal Usage
10649,4,19-02-2024,1.75,287,4G,Normal Usage
10650,221,20-05-2024,0.18,293,4G,Normal Usage
10651,14,31-05-2023,3.21,206,4G,Normal Usage
10652,3,01-02-2023,4.1,214,4G,Normal Usage
10653,216,15-05-2024,0.85,140,4G,Normal Usage
10654,229,16-04-2022,2.73,84,4G,Normal Usage
10655,336,26-03-2022,1.39,181,5G,Normal Usage
10656,186,02-08-2022,5.5,127,4G,Normal Usage
10657,55,01-05-2022,4.66,268,5G,Normal Usage
10658,500,12-05-2022,1.86,38,5G,Normal Usage
10659,388,29-04-2024,2.94,22,5G,Normal Usage
10660,376,16-07-2022,5.37,241,5G,Normal Usage
10661,254,19-01-2022,1.71,106,5G,Normal Usage
10662,24,04-10-2023,0.94,141,4G,Normal Usage
10663,162,12-01-2022,3.5,144,5G,Normal Usage
10664,158,22-03-2022,0.62,279,5G,Normal Usage
10665,82,26-11-2022,1.23,244,5G,Normal Usage
10666,403,15-05-2024,5.02,190,4G,Normal Usage
10667,159,13-02-2024,3.22,289,4G,Normal Usage
10668,188,27-01-2023,1.29,178,4G,Normal Usage
10669,60,29-09-2023,0.6,111,4G,Normal Usage
10670,403,03-11-2022,1.1,213,5G,Normal Usage
10671,305,24-09-2022,0.84,137,4G,Normal Usage
10672,319,23-03-2023,0.48,199,4G,Normal Usage
10673,366,17-03-2023,3.4,6,4G,Normal Usage
10674,211,13-06-2024,0.73,12,4G,Normal Usage
10675,406,14-10-2023,1.51,79,4G,Normal Usage
10676,152,20-04-2024,1.22,285,4G,Normal Usage
10677,109,02-01-2022,10.05,158,4G,High Usage
10678,76,04-06-2023,1.24,271,4G,Normal Usage
10679,30,01-02-2024,0.21,200,4G,Normal Usage
10680,314,13-10-2023,0.24,149,5G,Normal Usage
10681,486,28-09-2023,2.23,295,5G,Normal Usage
10682,117,05-11-2022,2.29,292,5G,Normal Usage
10683,415,10-01-2024,1.36,271,4G,Normal Usage
10684,356,06-06-2023,1.41,42,4G,Normal Usage
10685,192,14-04-2023,0.14,14,4G,Normal Usage
10686,19,31-07-2022,1.82,247,5G,Normal Usage
10687,432,22-04-2022,1.76,171,5G,Normal Usage
10688,173,08-01-2022,0.4,217,4G,Normal Usage
10689,228,14-03-2024,0.27,136,5G,Normal Usage
10690,350,22-04-2023,0.33,226,4G,Normal Usage
10691,183,23-05-2024,0.27,43,4G,Normal Usage
10692,113,05-04-2023,2.35,19,4G,Normal Usage
10693,183,10-09-2022,0.55,118,4G,Normal Usage
10694,481,10-06-2023,0.72,233,4G,Normal Usage
10695,146,22-01-2024,0.48,261,5G,Normal Usage
10696,319,14-03-2023,7.92,82,4G,Normal Usage
10697,116,24-01-2024,4.82,30,4G,Normal Usage
10698,113,03-05-2024,0.66,273,5G,Normal Usage
10699,251,23-10-2023,0.99,233,4G,Normal Usage
10700,476,24-08-2022,0.59,27,4G,Normal Usage
10701,251,02-11-2022,1.69,251,4G,Normal Usage
10702,303,23-04-2023,0.05,252,4G,Normal Usage
10703,459,10-11-2023,2.78,238,4G,Normal Usage
10704,313,20-01-2022,1.85,174,4G,Normal Usage
10705,118,04-08-2022,5.72,193,4G,Normal Usage
10706,301,04-05-2024,0.45,179,4G,Normal Usage
10707,161,15-05-2022,4.08,294,5G,Normal Usage
10708,401,09-05-2022,3.93,214,5G,Normal Usage
10709,198,14-02-2023,0.34,202,5G,Normal Usage
10710,260,26-02-2023,1.27,249,4G,Normal Usage
10711,148,21-10-2022,0.47,256,4G,Normal Usage
10712,240,03-09-2022,0.73,74,5G,Normal Usage
10713,47,02-12-2023,0.76,201,4G,Normal Usage
10714,475,10-07-2023,2.03,141,4G,Normal Usage
10715,399,27-03-2022,1.33,205,5G,Normal Usage
10716,198,10-07-2023,7.38,198,4G,Normal Usage
10717,47,21-04-2024,0.34,170,4G,Normal Usage
10718,78,10-01-2023,9.09,227,5G,Normal Usage
10719,124,22-03-2023,0.66,178,5G,Normal Usage
10720,75,13-01-2023,3.71,274,4G,Normal Usage
10721,359,25-01-2023,1.03,61,4G,Normal Usage
10722,137,19-10-2023,0.39,203,4G,Normal Usage
10723,90,20-02-2022,4.88,132,5G,Normal Usage
10724,400,30-08-2022,0.92,71,4G,Normal Usage
10725,325,21-10-2022,2.69,77,4G,Normal Usage
10726,500,17-07-2023,2.09,188,5G,Normal Usage
10727,61,23-09-2022,1.6,70,4G,Normal Usage
10728,138,30-04-2022,1.71,262,5G,Normal Usage
10729,50,13-12-2023,3.29,45,5G,Normal Usage
10730,259,05-09-2022,0.23,223,4G,Normal Usage
10731,461,11-03-2022,2.76,249,5G,Normal Usage
10732,107,02-05-2024,5.65,75,4G,Normal Usage
10733,113,26-02-2022,0.15,73,5G,Normal Usage
10734,350,17-01-2023,0.38,141,5G,Normal Usage
10735,254,08-02-2022,3.15,72,4G,Normal Usage
10736,118,11-03-2024,1.44,101,5G,Normal Usage
10737,493,19-03-2023,1.29,93,5G,Normal Usage
10738,198,18-01-2022,0.37,68,4G,Normal Usage
10739,337,02-01-2024,1.77,64,4G,Normal Usage
10740,365,04-04-2024,0.34,192,4G,Normal Usage
10741,51,26-01-2024,1.62,61,4G,Normal Usage
10742,245,18-12-2022,3.61,19,5G,Normal Usage
10743,403,26-03-2024,0.75,240,5G,Normal Usage
10744,426,25-10-2022,1.64,202,4G,Normal Usage
10745,35,10-10-2022,12.08,299,4G,High Usage
10746,302,09-08-2023,2.9,194,4G,Normal Usage
10747,410,20-04-2022,4.6,61,4G,Normal Usage
10748,499,29-06-2022,1.34,106,4G,Normal Usage
10749,69,28-06-2023,3.65,124,4G,Normal Usage
10750,349,16-01-2024,0.1,266,4G,Normal Usage
10751,320,04-03-2024,0.33,201,5G,Normal Usage
10752,421,25-01-2022,0.57,161,4G,Normal Usage
10753,468,22-04-2024,1.29,111,4G,Normal Usage
10754,49,01-03-2024,4.67,31,4G,Normal Usage
10755,405,08-01-2024,1.06,97,5G,Normal Usage
10756,74,26-02-2022,2.66,246,5G,Normal Usage
10757,192,29-06-2022,3.09,260,5G,Normal Usage
10758,261,20-08-2022,2.21,190,4G,Normal Usage
10759,356,12-06-2024,1.1,28,4G,Normal Usage
10760,70,09-12-2022,2.15,47,4G,Normal Usage
10761,90,22-04-2023,1.05,249,4G,Normal Usage
10762,260,09-03-2024,0.22,225,4G,Normal Usage
10763,126,30-07-2023,12.34,271,5G,High Usage
10764,231,31-03-2023,0.34,152,4G,Normal Usage
10765,295,20-08-2022,0.19,284,4G,Normal Usage
10766,498,16-10-2022,5.27,179,5G,Normal Usage
10767,419,01-08-2022,0.9,152,4G,Normal Usage
10768,129,15-09-2022,2.63,233,4G,Normal Usage
10769,280,14-06-2023,1,22,4G,Normal Usage
10770,313,18-11-2023,1.24,93,4G,Normal Usage
10771,100,17-08-2022,0.76,244,5G,Normal Usage
10772,326,14-08-2022,1.05,289,4G,Normal Usage
10773,297,19-08-2023,1.32,159,5G,Normal Usage
10774,182,13-03-2024,3.19,284,5G,Normal Usage
10775,174,11-03-2023,1.79,8,5G,Normal Usage
10776,316,31-05-2024,7.19,184,4G,Normal Usage
10777,364,28-01-2024,0.11,294,4G,Normal Usage
10778,188,06-02-2023,1.75,134,4G,Normal Usage
10779,57,14-09-2023,2.19,109,4G,Normal Usage
10780,31,05-02-2024,6.32,68,5G,Normal Usage
10781,84,29-03-2022,0.13,135,4G,Normal Usage
10782,152,07-08-2023,2.13,95,5G,Normal Usage
10783,473,11-06-2024,4.8,118,4G,Normal Usage
10784,36,26-06-2023,0.69,273,4G,Normal Usage
10785,213,15-11-2023,5.22,176,5G,Normal Usage
10786,414,05-11-2022,0.05,236,4G,Normal Usage
10787,408,09-12-2022,3.3,271,5G,Normal Usage
10788,364,12-03-2023,6.76,276,4G,Normal Usage
10789,106,26-06-2022,2.68,137,5G,Normal Usage
10790,414,19-05-2022,1.45,131,4G,Normal Usage
10791,342,13-07-2022,0.11,43,5G,Normal Usage
10792,220,05-07-2022,6.32,122,4G,Normal Usage
10793,391,06-08-2022,1.59,135,4G,Normal Usage
10794,163,13-06-2022,0.07,125,5G,Normal Usage
10795,439,10-06-2022,2.93,274,5G,Normal Usage
10796,220,09-06-2023,1.64,63,4G,Normal Usage
10797,270,18-03-2024,0.33,295,4G,Normal Usage
10798,120,24-08-2023,0.6,231,4G,Normal Usage
10799,394,15-04-2024,0.17,50,4G,Normal Usage
10800,336,11-02-2022,2.14,136,5G,Normal Usage
10801,400,29-07-2022,2.43,157,4G,Normal Usage
10802,182,11-01-2024,1.76,55,4G,Normal Usage
10803,479,11-05-2024,4.25,80,4G,Normal Usage
10804,106,02-10-2022,4.93,231,4G,Normal Usage
10805,217,06-10-2022,2.39,127,5G,Normal Usage
10806,205,08-09-2022,0.03,125,5G,Normal Usage
10807,70,06-11-2022,2.97,79,4G,Normal Usage
10808,44,21-12-2023,1.35,174,5G,Normal Usage
10809,329,12-04-2024,2.08,144,4G,Normal Usage
10810,301,20-05-2022,2.62,125,4G,Normal Usage
10811,228,02-03-2024,1.08,181,4G,Normal Usage
10812,184,30-06-2023,6.23,218,4G,Normal Usage
10813,107,31-03-2024,0.36,277,4G,Normal Usage
10814,84,14-06-2023,2.78,82,4G,Normal Usage
10815,338,26-02-2022,0.01,140,5G,Normal Usage
10816,250,22-04-2022,6.46,94,5G,Normal Usage
10817,363,05-01-2022,0.3,193,5G,Normal Usage
10818,441,14-02-2023,0.25,109,4G,Normal Usage
10819,21,18-02-2023,1.01,51,4G,Normal Usage
10820,196,01-07-2022,1.17,102,4G,Normal Usage
10821,178,13-01-2022,0.6,100,4G,Normal Usage
10822,417,05-12-2022,2.2,141,4G,Normal Usage
10823,475,07-03-2024,1.46,200,4G,Normal Usage
10824,7,16-09-2022,0.09,198,4G,Normal Usage
10825,70,31-03-2022,0.96,283,4G,Normal Usage
10826,127,08-09-2023,4.16,216,4G,Normal Usage
10827,399,09-06-2024,2.93,45,4G,Normal Usage
10828,466,29-11-2023,3.23,27,4G,Normal Usage
10829,160,07-09-2022,2.99,1,4G,Normal Usage
10830,248,12-09-2022,0.93,16,5G,Normal Usage
10831,203,11-08-2023,0.26,76,4G,Normal Usage
10832,148,16-06-2024,0.8,164,5G,Normal Usage
10833,472,18-04-2022,4.46,96,4G,Normal Usage
10834,143,30-10-2023,9.84,104,4G,Normal Usage
10835,432,17-08-2023,1.7,23,5G,Normal Usage
10836,199,12-08-2023,0.02,199,4G,Normal Usage
10837,405,30-04-2023,0.38,34,4G,Normal Usage
10838,426,15-09-2022,0.97,1,5G,Normal Usage
10839,154,01-10-2023,2.16,288,4G,Normal Usage
10840,492,09-10-2022,0.2,137,4G,Normal Usage
10841,376,29-03-2022,7.18,61,5G,Normal Usage
10842,384,23-07-2022,1.14,298,5G,Normal Usage
10843,142,16-01-2022,6.09,196,4G,Normal Usage
10844,313,31-05-2022,3.79,58,4G,Normal Usage
10845,165,11-09-2022,3.52,264,5G,Normal Usage
10846,314,07-07-2022,2.33,187,4G,Normal Usage
10847,21,25-11-2022,2.46,62,4G,Normal Usage
10848,82,28-06-2023,2.54,278,4G,Normal Usage
10849,69,22-02-2024,2.48,29,5G,Normal Usage
10850,131,01-02-2023,2.02,170,4G,Normal Usage
10851,87,01-06-2023,10.75,20,5G,High Usage
10852,218,04-04-2023,3.29,298,4G,Normal Usage
10853,421,26-11-2022,3.75,200,4G,Normal Usage
10854,472,30-03-2024,5.15,134,5G,Normal Usage
10855,305,24-04-2024,0.61,271,5G,Normal Usage
10856,403,18-06-2022,0.22,22,4G,Normal Usage
10857,371,24-11-2023,1.65,86,4G,Normal Usage
10858,345,01-01-2023,1.8,30,5G,Normal Usage
10859,341,27-06-2022,4.42,120,4G,Normal Usage
10860,384,17-10-2023,1.47,68,4G,Normal Usage
10861,396,28-12-2022,2.11,133,4G,Normal Usage
10862,445,30-01-2024,1.87,145,5G,Normal Usage
10863,425,01-10-2023,0.1,262,5G,Normal Usage
10864,161,14-02-2024,2.39,292,5G,Normal Usage
10865,178,09-02-2022,4.4,85,4G,Normal Usage
10866,117,20-02-2023,0.43,15,4G,Normal Usage
10867,196,21-12-2022,2.26,215,4G,Normal Usage
10868,383,12-09-2022,2.25,115,4G,Normal Usage
10869,490,23-05-2022,0.45,117,4G,Normal Usage
10870,327,22-01-2024,0.33,269,4G,Normal Usage
10871,86,10-01-2024,9.79,161,4G,Normal Usage
10872,289,02-05-2024,1.25,187,4G,Normal Usage
10873,81,11-12-2023,0.65,103,4G,Normal Usage
10874,152,31-07-2023,0.47,140,5G,Normal Usage
10875,61,18-06-2024,2.75,166,4G,Normal Usage
10876,61,11-01-2022,2.35,299,4G,Normal Usage
10877,354,12-09-2023,2.58,27,4G,Normal Usage
10878,28,26-01-2022,0.23,271,5G,Normal Usage
10879,442,25-02-2023,5.6,49,4G,Normal Usage
10880,43,25-10-2023,1.23,155,4G,Normal Usage
10881,169,09-08-2022,0.94,120,4G,Normal Usage
10882,423,02-05-2024,1.55,139,4G,Normal Usage
10883,86,11-05-2023,1.24,15,5G,Normal Usage
10884,177,25-08-2022,4.98,48,4G,Normal Usage
10885,17,25-08-2022,6.62,163,4G,Normal Usage
10886,98,07-08-2022,0.9,61,4G,Normal Usage
10887,454,02-05-2023,4.99,153,4G,Normal Usage
10888,494,06-04-2023,3.8,149,4G,Normal Usage
10889,198,25-10-2023,6.68,72,4G,Normal Usage
10890,98,27-09-2023,0.71,68,5G,Normal Usage
10891,65,24-05-2022,2.15,176,5G,Normal Usage
10892,330,08-07-2022,0.8,1,5G,Normal Usage
10893,341,12-09-2022,4.34,118,4G,Normal Usage
10894,5,09-03-2022,0.01,6,4G,Normal Usage
10895,2,08-09-2023,2.08,254,4G,Normal Usage
10896,22,02-12-2022,1.04,74,4G,Normal Usage
10897,112,02-11-2023,0.97,194,4G,Normal Usage
10898,57,31-03-2024,2.59,186,5G,Normal Usage
10899,66,23-05-2024,4.77,2,4G,Normal Usage
10900,330,13-02-2023,2.35,183,5G,Normal Usage
10901,98,27-10-2022,4.8,272,4G,Normal Usage
10902,144,25-08-2023,0.77,51,4G,Normal Usage
10903,368,23-12-2022,1.83,262,4G,Normal Usage
10904,435,13-09-2022,1.5,132,4G,Normal Usage
10905,125,19-12-2022,0.03,224,4G,Normal Usage
10906,167,02-01-2024,2.03,60,5G,Normal Usage
10907,86,05-06-2023,2.71,15,5G,Normal Usage
10908,76,08-06-2023,2.24,228,4G,Normal Usage
10909,344,16-04-2024,3.33,194,4G,Normal Usage
10910,495,26-01-2024,2.12,250,5G,Normal Usage
10911,424,25-11-2023,0.17,47,5G,Normal Usage
10912,294,11-10-2022,0.31,234,4G,Normal Usage
10913,444,08-11-2022,2.27,120,5G,Normal Usage
10914,59,09-04-2022,0.8,49,4G,Normal Usage
10915,138,16-07-2022,0.21,40,4G,Normal Usage
10916,99,27-04-2023,1.4,21,4G,Normal Usage
10917,192,27-05-2024,2.02,181,4G,Normal Usage
10918,243,14-08-2022,1,4,4G,Normal Usage
10919,319,24-04-2024,3.19,144,4G,Normal Usage
10920,49,07-09-2023,2.58,77,4G,Normal Usage
10921,448,10-09-2023,1.01,230,5G,Normal Usage
10922,32,31-12-2022,3.51,296,5G,Normal Usage
10923,391,03-01-2023,2.62,208,4G,Normal Usage
10924,277,24-07-2023,2.54,162,4G,Normal Usage
10925,20,13-08-2023,2.02,167,4G,Normal Usage
10926,154,16-03-2022,0.03,277,4G,Normal Usage
10927,383,11-02-2022,2.98,236,4G,Normal Usage
10928,68,26-02-2023,1.18,175,4G,Normal Usage
10929,366,15-04-2024,7.14,52,4G,Normal Usage
10930,372,30-06-2022,4.26,9,4G,Normal Usage
10931,214,29-06-2023,2.21,145,4G,Normal Usage
10932,143,12-03-2022,0.73,226,5G,Normal Usage
10933,376,22-07-2023,0.57,235,4G,Normal Usage
10934,232,15-04-2022,1.04,241,4G,Normal Usage
10935,213,19-07-2022,1.62,70,4G,Normal Usage
10936,79,11-04-2022,0.88,157,4G,Normal Usage
10937,214,07-02-2024,1.81,18,4G,Normal Usage
10938,116,03-11-2022,0.45,54,5G,Normal Usage
10939,92,09-08-2023,9.51,214,4G,Normal Usage
10940,270,14-11-2023,0.29,208,5G,Normal Usage
10941,411,12-01-2023,6.72,20,4G,Normal Usage
10942,381,17-10-2023,6.12,281,4G,Normal Usage
10943,489,09-11-2023,1.86,248,4G,Normal Usage
10944,168,03-02-2023,3.23,27,4G,Normal Usage
10945,58,12-02-2024,1.43,295,4G,Normal Usage
10946,284,09-08-2022,2.49,210,5G,Normal Usage
10947,26,18-08-2023,1.04,284,4G,Normal Usage
10948,369,01-07-2022,0.9,19,4G,Normal Usage
10949,447,03-11-2022,2.16,19,5G,Normal Usage
10950,66,06-06-2023,1.72,119,4G,Normal Usage
10951,409,31-01-2023,2.17,96,4G,Normal Usage
10952,248,04-01-2022,0.84,119,4G,Normal Usage
10953,254,12-05-2024,1.14,24,4G,Normal Usage
10954,387,27-04-2024,0.22,152,4G,Normal Usage
10955,456,14-03-2024,0.13,244,4G,Normal Usage
10956,44,08-10-2022,0.73,259,4G,Normal Usage
10957,97,03-08-2022,0.19,3,4G,Normal Usage
10958,42,02-09-2023,0.27,142,4G,Normal Usage
10959,500,24-02-2023,4.19,281,4G,Normal Usage
10960,227,11-04-2022,0.1,219,4G,Normal Usage
10961,262,05-06-2023,2.69,159,5G,Normal Usage
10962,167,27-07-2023,0.8,75,4G,Normal Usage
10963,436,05-11-2022,5.13,98,5G,Normal Usage
10964,279,20-10-2023,1.66,179,4G,Normal Usage
10965,89,25-05-2023,0.91,126,4G,Normal Usage
10966,379,04-03-2022,1.82,31,4G,Normal Usage
10967,178,25-09-2023,1.2,264,5G,Normal Usage
10968,427,14-08-2022,2.08,12,4G,Normal Usage
10969,403,15-04-2022,0.3,201,5G,Normal Usage
10970,197,11-02-2024,14.51,17,5G,High Usage
